"IMEI","Serial","StationID","Model","ModelNum","Grade","Failed","Color","Memory","Parts","BatteryHealthPercentage","UnlockStatus","DeviceLock","Carrier","MDM","SimLock","TimeTaken","CreatedTimeStamp","deviceDisconnect"
"354869094198397","DNPXC7GCJCLJ","eze5","iPhone X","A1901","B2","","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPXC7GCJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPXC7GCJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X83630GDMJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X83630GDMJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y82460X52HXT1AH"",""checkSum"":""null"",""CurrentSerial"":""F8Y82460X52HXT1AH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R83377FT7HNXMBQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R83377FT7HNXMBQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN883355TS3H8MH39"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN883355TS3H8MH39""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXC7511992NJ6DX93+0A921138792164078707821743"",""checkSum"":""SjZEWA==""}]}","86","UNLK","Off","AT&T","No","",NaN,"2021-09-20T15:22:54.00-04:00","2021-09-20 19:48:09"
"354862092002935","DNPWWDX6JCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPWWDX6JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPWWDX6JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X824707CZJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X824707CZJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D806249MDHXRTAA"",""checkSum"":""null"",""CurrentSerial"":""F5D806249MDHXRTAA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W75220FXDHK3H7P"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W75220FXDHK3H7P""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN875161T0YH8MH38"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN875161T0YH8MH38""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXJ7495060PJ6DX95+0A841125805162077644814743"",""checkSum"":""null"",""CurrentSerial"":""FXJ7495060PJ6DX95+0A841125805162077644814743""}]}","87","UNLK","Off","AT&T","No","",NaN,"2021-09-20T15:22:09.00-04:00","2021-09-20 19:48:08"
"353046094356918","G0NVX0NMJCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""Non-OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G0NVX0NMJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G0NVX0NMJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y74951MLTJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y74951MLTJ3QPA""},{""currentCheckSum"":""ODgwMw=="",""Status"":""Non-OEM"",""name"":""Battery"",""FactorySerial"":""F5D75154H3RHXRT9P"",""checkSum"":""SFhSVA=="",""CurrentSerial"":""B059531009288037Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W74920RS5HK3H7G"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W74920RS5HK3H7G""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN875176J7TH8MH1R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN875176J7TH8MH1R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC74071AL3J6DX9P+03923128801160075657804743"",""checkSum"":""null"",""CurrentSerial"":""FXC74071AL3J6DX9P+03923128801160075657804743""}]}","88","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:37:22.00-04:00","2021-09-20 19:48:08"
"354868093778498","DNPX74ZDJCLJ","eze5","iPhone X","A1901","B2","Face ID,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPX74ZDJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPX74ZDJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X83310AMGJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X83310AMGJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y82862LEEHXT1A5"",""checkSum"":""null"",""CurrentSerial"":""F8Y82862LEEHXT1A5""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8314JMZRHNXMBS"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8314JMZRHNXMBS""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN883155PNWH8MH34"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN883155PNWH8MH34""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXG74543XW4J6DX9H+0A211141797161080724811743"",""checkSum"":""null"",""CurrentSerial"":""FXG74543XW4J6DX9H+0A211141797161080724811743""}]}","82","UNLK","Off","AT&T","No","",NaN,"2021-09-20T15:22:34.00-04:00","2021-09-20 19:48:15"
"354873093292490","F2LX4372JCLJ","eze5","iPhone X","A1901","B2","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LX4372JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LX4372JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y82960TLZJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y82960TLZJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D8294FW21HXRTAC"",""checkSum"":""null"",""CurrentSerial"":""F5D8294FW21HXRTAC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8293MD5THNXMAL"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8293MD5THNXMAL""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL82031F9EH8MG1C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL82031F9EH8MG1C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXM75050DSRJ6DX99+0A002138780161079704807743"",""checkSum"":""null"",""CurrentSerial"":""FXM75050DSRJ6DX99+0A002138780161079704807743""}]}","79","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:23:34.00-04:00","2021-09-20 19:46:09"
"354866090043890","G6TWH7HSJCLJ","eze5","iPhone X","A1901","","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TWH7HSJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TWH7HSJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C81330063J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C81330063J3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y75260JBVHXRY93"",""checkSum"":""null"",""CurrentSerial"":""F8Y75260JBVHXRY93""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8021F3BJHNXMAW"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8021F3BJHNXMAW""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL810410ALH8MG1J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL810410ALH8MG1J""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXG74522QRQJ6DX9Q+03208125780161076643809743"",""checkSum"":""null"",""CurrentSerial"":""FXG74522QRQJ6DX9Q+03208125780161076643809743""}]}","78","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:24:20.00-04:00","2021-09-20 19:45:43"
"354872095753855","GHKZC0D2JCLH","eze6","iPhone X","A1901","B2","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHKZC0D2JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHKZC0D2JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X931500T1J3QPD"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X931500T1J3QPD""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y931709JRHXRYAQ"",""checkSum"":""null"",""CurrentSerial"":""F8Y931709JRHXRYAQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9296A2XYHNXM12"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9296A2XYHNXM12""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL9313062AH8MG18"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL9313062AH8MG18""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC84953LBGJ6DX9T+0A929137804157081705793743"",""checkSum"":""null"",""CurrentSerial"":""FXC84953LBGJ6DX9T+0A929137804157081705793743""}]}","95","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T15:28:37.00-04:00","2021-09-20 19:39:46"
"354877093734567","FK1X79YVJCLH","eze6","iPhone X","A1901","B2","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1X79YVJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1X79YVJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X83310F9VJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X83310F9VJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D830752BNHXRTAB"",""checkSum"":""null"",""CurrentSerial"":""F5D830752BNHXRTAB""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8316PBFMHNXM15"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8316PBFMHNXM15""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN883133QD4H8MH3W"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN883133QD4H8MH3W""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV8017AXU0J6DX93+0A042134807156075687783743"",""checkSum"":""null"",""CurrentSerial"":""FXV8017AXU0J6DX93+0A042134807156075687783743""}]}","83","UNLK","Off","AT&T","No","",NaN,"2021-09-20T15:26:23.00-04:00","2021-09-20 19:39:23"
"359407083995989","C39VF0M7JCLH","eze6","iPhone X","A1901","B1","BH-A,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""C39VF0M7JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C39VF0M7JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C7444045SJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C7444045SJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7411EU5UHXRR9E"",""checkSum"":""null"",""CurrentSerial"":""F5D7411EU5UHXRR9E""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7423H5FRHNXM86"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7423H5FRHNXM86""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN874117D3KH8MH1L"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN874117D3KH8MH1L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC73865RAHJ6DX9Q+03981128814157078663792743"",""checkSum"":""null"",""CurrentSerial"":""FXC73865RAHJ6DX9Q+03981128814157078663792743""}]}","76","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:26:07.00-04:00","2021-09-20 19:39:13"
"354860091871912","DNPWVHU6JCLH","eze6","iPhone X","A1901","B2","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPWVHU6JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPWVHU6JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X82430938J3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X82430938J3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D8053AHNAHXRRAN"",""checkSum"":""null"",""CurrentSerial"":""F5D8053AHNAHXRRAN""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W746615J9HK3H7Q"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W746615J9HK3H7Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL8231429ZH8MG2M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL8231429ZH8MG2M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR74866425J6DX9W+0A024133809162076682813743"",""checkSum"":""null"",""CurrentSerial"":""FXR74866425J6DX9W+0A024133809162076682813743""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:25:46.00-04:00","2021-09-20 19:38:51"
"354867090980503","F17WP076JCLH","eze6","iPhone X","A1901","","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F17WP076JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F17WP076JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y819508WJJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y819508WJJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y80327W1HHXRY9F"",""checkSum"":""null"",""CurrentSerial"":""F8Y80327W1HHXRY9F""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R80138FXDHNXMBG"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R80138FXDHNXMBG""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN8752359NUH8MH3L"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN8752359NUH8MH3L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXD72831LJPJ6DX9E+03934135820158076691797743"",""checkSum"":""null"",""CurrentSerial"":""FXD72831LJPJ6DX9E+03934135820158076691797743""}]}","81","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:25:28.00-04:00","2021-09-20 19:38:46"
"354866090261906","F2LWF411JCLH","eze6","iPhone X","A1901","B1","BH-A,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LWF411JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LWF411JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y80260Z05J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y80260Z05J3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y80256A97HXRY9Q"",""checkSum"":""null"",""CurrentSerial"":""F8Y80256A97HXRY9Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8022MKC5HNXM4P"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8022MKC5HNXM4P""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL80465M4ZH8MG1B"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL80465M4ZH8MG1B""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXG748740UJJ6DX9R+0A211142799162080729814743"",""checkSum"":""null"",""CurrentSerial"":""FXG748740UJJ6DX9R+0A211142799162080729814743""}]}","79","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:25:50.00-04:00","2021-09-20 19:38:33"
"353041093454590","DNQVWG4TJCLH","eze6","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNQVWG4TJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNQVWG4TJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X74960K02J3QPB"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X74960K02J3QPB""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7436GZ4SHXRR9X"",""checkSum"":""null"",""CurrentSerial"":""F5D7436GZ4SHXRR9X""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W749202ELHK3H7S"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W749202ELHK3H7S""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN874860SQ1H8MH1R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN874860SQ1H8MH1R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXT73546FC6J6DX9Y+01025130811163077668821743"",""checkSum"":""null"",""CurrentSerial"":""FXT73546FC6J6DX9Y+01025130811163077668821743""}]}","81","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:25:36.00-04:00","2021-09-20 19:38:06"
"354869091015511","F17WP3UMJCLH","eze6","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F17WP3UMJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F17WP3UMJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y81940GYYJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y81940GYYJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y803289Q8HXRY97"",""checkSum"":""null"",""CurrentSerial"":""F8Y803289Q8HXRY97""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W75132347HK3H7G"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W75132347HK3H7G""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87522JV1XH8MH3N"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87522JV1XH8MH3N""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FX97466C2XNJ6DX90+0A959133806162079684816743"",""checkSum"":""null"",""CurrentSerial"":""FX97466C2XNJ6DX90+0A959133806162079684816743""}]}","86","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:25:21.00-04:00","2021-09-20 19:37:25"
"353042097634922","F2MW2URHJCLH","eze5","iPhone X","A1901","B1","Front Microphone,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2MW2URHJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2MW2URHJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y752615PQJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y752615PQJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y75133C4VHXT28L"",""checkSum"":""null"",""CurrentSerial"":""F8Y75133C4VHXT28L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7525MDCKHNXM8Y"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7525MDCKHNXM8Y""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL80224NJUH8MG1L"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL80224NJUH8MG1L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXN75041WD0J6DX9K+0A008131811163075670822743"",""checkSum"":""null"",""CurrentSerial"":""FXN75041WD0J6DX9K+0A008131811163075670822743""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T15:20:46.00-04:00","2021-09-20 19:32:09"
"353048090140833","F18VR5NCJCLJ","eze5","iPhone X","A1901","C","Face ID,Telephoto Camera,Telephoto Camera Quality,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F18VR5NCJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F18VR5NCJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y748236D3J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y748236D3J3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7465KPBQHXRR95"",""checkSum"":""null"",""CurrentSerial"":""F5D7465KPBQHXRR95""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W74451BESHK3H21"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W74451BESHK3H21""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL74644UJHH8MG1A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL74644UJHH8MG1A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXN73813L0QJ6DX9K+01014132799161078678811743"",""checkSum"":""null"",""CurrentSerial"":""FXN73813L0QJ6DX9K+01014132799161078678811743""}]}","82","UNLK","Off","AT&T","No","",NaN,"2021-09-20T15:22:11.00-04:00","2021-09-20 19:32:40"
"354876095083247","GHLYL4M6JCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHLYL4M6JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHLYL4M6JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C0774960EXVJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C0774960EXVJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D913748Y1HXRTAQ"",""checkSum"":""null"",""CurrentSerial"":""F5D913748Y1HXRTAQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9146A335HNXMBW"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9146A335HNXMBW""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL909506BHH8MG1K"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL909506BHH8MG1K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV744514DBJ6DX9F+0A005122794163076629821743"",""checkSum"":""null"",""CurrentSerial"":""FXV744514DBJ6DX9F+0A005122794163076629821743""}]}","86","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T15:16:25.00-04:00","2021-09-20 19:23:19"
